Image,Global_Rule,Total_Leakage_(%),Sparsity,Heatmap_Entropy,Execution_Time,Structure-Tolerance_Add,Structure-Tolerance_Padding,Structure-Tolerance_Gap
n07873807_1051_pizza.jpg,alpha_beta,3.595602e-05,0.01813924527316995,9.0744705,1.0577683448791504,,,3.786995e-05
n07873807_1051_pizza.jpg,composite,5.9926706e-06,0.017635895198785993,9.064679,1.1541776657104492,,,3.786995e-05
n02084071_77_dog.jpg,z_plus,0.00020184429,0.009064029857980709,8.57215,0.7552154064178467,,,5.6054098e-05
n02084071_77_dog.jpg,epsilon,9.017148e+20,0.0004138656167156967,10.097958,0.7974097728729248,,,8.595918
n02084071_77_dog.jpg,alpha_beta,0.004373293,0.02548442784010619,8.570995,1.1694564819335938,,,9.809468e-05
n02084071_77_dog.jpg,composite,0.003162227,0.025327830039186736,8.601428,1.0721149444580078,,,9.809468e-05
n03062245_872_cocktail_shaker.jpg,z_plus,1.18886355e-05,0.010242241883946115,9.813333,0.7611532211303711,,,6.2198764e-05
n03062245_872_cocktail_shaker.jpg,epsilon,1.5380297e+22,0.00032065263997792714,10.31675,0.8306231498718262,,,4.006838
n03062245_872_cocktail_shaker.jpg,alpha_beta,1.18886355e-05,0.02533901559639527,8.964548,1.0425703525543213,,,6.2198764e-05
n03062245_872_cocktail_shaker.jpg,composite,2.3777271e-05,0.02545087116848059,8.958445,1.0363831520080566,,,6.2198764e-05
